employee_id,age,gender,education_level,department,job_level,experience_years,salary_lpa,training_hours,certifications_count,projects_count,avg_task_delay_days,on_time_delivery_rate,bug_count,code_review_score,qa_defect_density,story_points_completed,billable_hours_ratio,sick_days,unplanned_absences,avg_login_hours,peer_feedback_score,manager_score,kudos_count,promotions_in_2y,salary_percentile_band,manager_tenure,internal_hackathons_participated,overtime_hours_monthly,engagement_score,last_promotion_years_ago,perf_band_next
EMP10504,31,Male,Bachelor,Marketing,Junior,6,8.12,26.3,0,6,5.5,0.948,12,3.27,1.95,74.8,0.662,5,2,8.5,2.84,3.01,3,0,Low,8.3,2,24.8,54.6,4.4,Low
EMP10505,38,Female,Bachelor,Sales,Junior,14,12.56,42.8,3,11,-3.7,0.742,15,4.19,0.82,76.4,0.878,4,5,6.6,3.8,3.24,6,0,Medium,2.3,3,7.6,93.3,2.1,High
EMP10506,41,Male,Bachelor,Sales,Junior,19,15.38,60.8,0,4,-3.1,0.926,11,2.62,2.46,47.4,0.697,7,1,7.6,4.08,4.81,10,0,Medium,2.4,0,21.9,73.7,2.8,High
EMP10507,30,Male,Bachelor,Marketing,Mid,7,13.8,48.0,5,6,2.9,0.83,14,2.52,2.45,35.6,0.773,4,0,8.8,3.6,4.14,5,0,Medium,8.0,1,21.3,54.5,4.2,Low
EMP10508,31,Other,Bachelor,Finance,Junior,8,7.35,0.0,0,7,6.0,0.76,9,3.62,1.79,66.9,0.852,5,3,6.4,4.08,4.7,6,0,Low,5.9,2,33.2,62.1,7.0,Low
EMP10509,30,Male,Master,Engineering,Mid,8,15.1,49.5,4,5,6.2,0.896,20,4.7,1.22,81.6,0.793,3,3,7.3,4.07,4.94,9,0,High,9.2,2,11.1,86.0,5.7,High
EMP10510,59,Male,PhD,Support,Senior,33,26.77,28.0,0,8,10.3,0.745,11,4.08,2.08,87.1,0.786,12,1,8.6,3.58,3.24,9,0,Low,3.5,4,13.7,52.1,4.2,Medium
EMP10511,50,Male,Diploma,Marketing,Junior,28,15.03,46.2,4,5,4.3,0.916,14,4.07,1.0,91.5,0.69,3,4,8.8,4.06,4.27,8,0,Low,4.8,2,20.3,68.0,3.4,High
EMP10512,53,Female,Bachelor,Support,Mid,28,27.47,37.7,2,6,2.5,0.964,11,4.3,1.83,73.2,0.895,5,2,7.5,3.68,3.07,2,0,High,3.0,1,16.2,68.0,4.5,Medium
EMP10513,52,Female,Bachelor,Support,Lead,26,25.91,34.5,3,7,-1.2,0.912,13,3.42,1.66,59.2,0.883,3,0,9.3,3.55,4.42,7,1,Medium,4.8,2,2.1,100.0,4.1,High
EMP10514,58,Other,Bachelor,Support,Mid,33,27.84,36.2,2,4,2.5,0.814,9,4.13,4.17,65.0,0.596,2,0,9.2,3.5,4.28,8,0,High,0.6,1,26.1,48.3,5.9,High
EMP10515,25,Male,Bachelor,Marketing,Junior,0,10.04,37.6,3,4,6.8,0.917,10,3.29,0.7,37.7,0.858,9,6,5.9,3.94,2.22,8,1,High,6.0,0,32.0,48.9,1.1,Low
EMP10516,55,Male,Bachelor,Finance,Mid,34,23.68,62.2,2,5,7.0,0.942,15,3.48,0.0,50.0,0.86,2,0,10.1,4.53,3.98,4,1,Low,5.2,0,17.5,61.6,3.2,High
EMP10517,23,Female,Master,Engineering,Mid,2,14.57,37.6,1,9,5.1,0.852,15,3.57,1.23,63.8,0.774,5,1,9.5,3.08,3.1,7,0,High,4.4,0,3.3,60.5,4.5,Low
EMP10518,39,Male,Bachelor,Sales,Mid,14,9.74,57.5,2,9,6.2,0.712,11,3.32,0.26,59.1,0.768,2,0,8.3,3.51,3.46,7,0,Low,3.6,2,14.9,70.6,5.7,High
EMP10519,44,Female,Master,Marketing,Junior,19,19.2,54.9,2,7,9.1,0.733,17,3.65,1.15,67.0,0.803,7,4,7.9,3.9,3.24,13,0,High,2.5,0,6.9,63.0,6.6,Medium
EMP10520,34,Female,Diploma,Sales,Mid,9,12.91,50.0,5,7,4.3,0.691,12,3.52,0.63,34.8,0.858,6,5,9.0,4.85,4.34,9,1,Medium,6.1,1,13.4,82.8,0.5,Medium
EMP10521,26,Male,Diploma,Support,Mid,3,10.84,5.8,3,5,9.5,0.753,14,3.2,0.99,39.7,0.762,4,5,8.7,4.06,3.22,9,1,High,1.9,1,17.9,71.4,1.8,Low
EMP10522,28,Female,Bachelor,Engineering,Junior,4,12.39,58.1,2,3,1.1,0.833,18,3.6,0.84,82.1,0.84,4,0,7.8,3.31,2.8,7,0,Medium,5.6,1,22.6,55.6,3.0,Low
EMP10523,53,Male,Diploma,HR,Mid,32,22.18,29.8,1,6,3.7,0.838,15,3.81,2.67,46.7,0.729,7,2,10.0,3.25,3.13,7,0,Medium,9.1,0,30.1,66.6,0.9,Medium
EMP10524,33,Male,Bachelor,Sales,Junior,11,15.49,50.9,3,5,2.1,0.874,10,2.93,1.76,50.1,0.545,1,0,5.6,4.39,3.55,7,1,High,7.8,0,22.3,66.1,6.1,Medium
EMP10525,33,Female,PhD,Sales,Mid,9,14.31,20.5,1,4,7.2,0.685,10,3.99,2.77,67.1,0.622,0,2,7.3,3.61,3.99,10,0,Low,1.2,3,5.4,87.3,3.3,Medium
EMP10526,57,Female,Bachelor,Engineering,Senior,35,25.36,16.7,1,4,-0.1,0.89,10,3.35,1.84,44.5,0.493,5,2,8.6,3.06,4.54,13,1,Low,3.3,2,22.8,83.1,5.2,High
EMP10527,26,Female,Bachelor,Engineering,Junior,5,11.79,73.6,1,6,2.7,0.854,17,3.84,2.64,89.3,0.797,3,1,8.0,4.41,4.06,9,1,High,5.4,2,13.1,80.8,2.8,High
EMP10528,56,Female,Bachelor,Support,Mid,35,28.55,20.8,1,6,-3.4,0.639,14,3.23,1.53,37.3,0.59,5,3,8.9,3.98,4.11,7,0,High,4.3,0,14.3,59.2,3.8,Medium
EMP10529,56,Other,Bachelor,Sales,Mid,34,24.21,58.6,2,9,6.4,0.709,23,4.44,3.24,65.0,0.71,3,3,6.4,3.08,4.22,4,0,Medium,1.4,0,15.9,74.8,0.7,High
EMP10530,44,Other,Bachelor,Engineering,Mid,18,17.16,40.1,1,5,9.0,0.707,12,4.37,2.22,48.5,0.579,3,2,7.8,3.0,4.27,7,0,Medium,5.3,4,17.4,52.9,1.2,Medium
EMP10531,27,Female,Bachelor,Engineering,Lead,2,9.38,30.4,3,5,7.6,0.89,13,2.97,1.1,68.4,0.838,4,4,9.5,2.5,4.42,7,0,Low,4.5,2,26.1,79.9,1.2,Low
EMP10532,27,Male,Master,Sales,Mid,1,10.36,37.2,3,5,7.3,0.907,18,4.07,2.36,54.1,0.821,3,2,6.3,3.43,5.0,7,0,Medium,8.7,2,21.0,88.4,0.0,Low
EMP10533,32,Female,Bachelor,Engineering,Junior,10,12.4,14.6,0,9,7.4,0.877,8,4.71,1.82,64.5,0.674,3,4,7.8,3.98,4.26,7,0,High,3.9,1,4.1,38.8,5.0,Low
EMP10534,43,Other,Bachelor,Marketing,Lead,19,18.74,37.8,2,5,6.8,0.797,9,3.04,1.62,91.9,0.856,2,0,7.5,4.38,3.9,9,0,Low,7.1,0,1.0,68.9,3.1,High
EMP10535,26,Male,Master,Marketing,Senior,0,9.19,18.5,2,8,6.5,0.793,13,3.09,1.89,49.9,0.625,3,1,8.5,4.05,3.37,9,0,Low,1.7,2,22.5,68.9,5.0,Low
EMP10536,38,Male,Master,Engineering,Senior,15,17.3,30.9,0,10,6.7,0.828,16,4.21,2.48,49.7,0.628,4,2,8.6,3.02,3.92,5,0,Low,2.2,2,21.4,83.8,2.9,Low
EMP10537,25,Male,Bachelor,Finance,Junior,1,2.5,54.7,4,5,1.4,0.881,16,2.78,0.0,58.1,0.614,6,0,8.2,3.63,4.51,13,0,Low,6.1,0,28.6,61.4,5.1,Medium
EMP10538,42,Male,Bachelor,Engineering,Junior,17,12.96,42.6,2,9,3.2,0.965,10,3.16,1.48,97.4,0.727,7,2,7.8,4.66,2.85,8,0,Medium,6.9,1,15.0,61.2,4.8,Medium
EMP10539,21,Female,Diploma,HR,Mid,0,4.12,11.3,3,8,4.3,0.844,15,2.99,2.41,63.0,0.785,1,1,8.2,3.49,4.58,7,2,Low,2.4,1,18.8,72.7,2.9,Low
EMP10540,48,Male,Bachelor,Support,Junior,22,16.58,53.3,1,4,2.7,0.65,9,4.22,2.02,92.2,0.752,4,2,7.9,4.26,3.4,11,0,Medium,4.6,2,20.8,79.4,3.5,High
EMP10541,23,Female,Diploma,Sales,Junior,0,2.63,37.9,2,5,-2.3,0.854,14,3.22,0.79,61.1,0.823,2,2,8.1,4.19,3.54,7,0,Low,1.5,0,0.5,73.4,3.7,Low
EMP10542,28,Female,Master,Support,Senior,4,18.74,28.2,4,5,-0.9,0.78,10,3.5,0.0,91.2,0.825,2,2,9.8,4.26,4.07,11,1,High,4.1,0,0.0,83.5,5.1,High
EMP10543,27,Female,Bachelor,Engineering,Junior,1,7.21,51.4,3,4,4.9,0.701,14,3.18,3.33,74.0,0.884,3,3,6.7,4.06,3.33,10,0,Medium,6.3,1,23.4,80.6,3.1,Low
EMP10544,53,Male,Master,HR,Junior,28,20.4,35.0,2,4,7.6,0.964,9,4.5,1.63,77.2,0.832,3,0,8.5,4.25,4.02,6,1,Medium,3.5,2,19.7,62.5,3.8,High
EMP10545,23,Male,Diploma,Sales,Junior,0,6.92,17.0,4,4,4.0,0.955,15,3.1,3.16,33.4,0.879,2,0,7.0,2.91,2.89,13,0,High,4.0,0,29.5,70.7,0.5,Low
EMP10546,37,Female,Master,Sales,Mid,13,13.22,71.3,1,5,15.1,0.676,17,2.71,2.52,30.1,0.791,6,1,10.4,4.71,4.31,7,0,Low,2.0,0,34.4,78.6,1.5,Low
EMP10547,44,Female,Master,Support,Mid,20,20.3,37.7,0,5,0.3,0.899,16,2.69,1.09,88.5,0.632,3,3,8.2,2.72,3.84,8,0,High,3.1,3,13.0,58.4,1.8,High
EMP10548,41,Male,Diploma,Engineering,Senior,19,16.79,36.5,0,6,5.8,0.747,15,4.19,0.0,88.3,0.799,1,2,6.6,3.99,3.7,11,1,Low,8.4,2,12.5,60.1,4.0,High
EMP10549,47,Female,Diploma,Support,Junior,23,17.1,30.7,2,5,9.2,0.823,4,4.24,1.38,118.3,0.739,6,2,7.8,3.77,3.89,8,0,Medium,4.7,1,2.4,48.4,1.8,High
EMP10550,52,Male,Diploma,Support,Junior,28,13.34,59.2,2,8,8.3,0.794,6,4.57,1.77,32.3,0.842,4,3,6.3,3.42,3.69,8,0,Low,2.3,0,21.2,88.0,3.3,Medium
EMP10551,36,Female,Master,Sales,Mid,10,17.87,28.6,2,8,6.6,0.879,15,2.82,2.21,75.7,0.914,4,4,7.3,3.21,4.01,16,0,High,3.8,0,0.0,100.0,2.8,Medium
EMP10552,53,Male,Bachelor,HR,Mid,29,22.09,10.2,1,3,8.3,0.811,15,3.54,0.8,42.5,0.853,6,3,8.8,4.13,3.55,11,1,Medium,1.0,2,6.3,60.2,3.1,Low
EMP10553,33,Male,Bachelor,Sales,Mid,12,13.91,25.8,5,6,4.2,0.811,19,5.0,1.96,48.7,0.824,6,2,9.7,4.28,3.5,10,2,Low,2.3,0,19.1,79.0,4.7,Medium
EMP10554,59,Female,Bachelor,Engineering,Lead,33,26.05,61.9,3,5,10.7,0.904,10,3.49,1.96,54.0,0.581,2,0,9.4,3.74,2.46,6,0,Medium,7.5,0,9.4,89.1,3.4,High
EMP10555,40,Male,Master,Marketing,Mid,16,19.36,53.0,1,10,9.1,0.809,12,3.31,2.69,73.4,0.606,5,3,8.0,3.63,4.66,14,0,High,4.2,0,15.5,52.9,2.7,Medium
EMP10556,49,Male,Bachelor,Sales,Mid,27,19.25,33.4,1,7,0.6,0.97,12,3.69,1.52,50.4,0.628,4,1,8.8,4.57,2.89,7,0,Low,8.7,3,13.9,75.6,3.8,High
EMP10557,55,Male,Bachelor,Support,Lead,30,22.97,62.7,1,6,5.3,0.649,14,4.07,2.2,65.7,0.632,2,1,9.1,3.55,4.83,8,0,Low,4.3,0,4.9,90.3,6.0,High
EMP10558,51,Male,PhD,Finance,Junior,28,17.95,51.5,4,5,-2.2,0.796,16,4.06,2.06,83.3,0.926,4,4,10.8,3.77,3.53,9,1,Low,4.4,0,0.0,66.4,3.2,High
EMP10559,54,Female,Bachelor,Sales,Lead,31,23.47,33.2,0,6,10.1,0.959,6,3.27,2.59,89.8,0.877,8,5,7.4,3.68,4.55,9,1,Low,5.9,1,23.0,69.2,0.8,High
EMP10560,41,Male,Master,Marketing,Mid,15,20.83,35.0,6,4,4.9,0.808,9,3.29,1.06,80.2,0.675,4,3,9.9,5.0,4.43,10,0,High,0.0,0,14.2,91.2,0.6,High
EMP10561,22,Female,Diploma,Sales,Mid,0,9.7,43.9,1,6,9.4,0.761,10,3.49,0.0,74.9,0.859,5,3,6.8,3.3,4.37,6,0,Medium,5.0,1,19.4,64.1,2.5,Low
EMP10562,40,Female,Bachelor,Support,Lead,16,17.28,23.0,0,7,3.6,0.817,13,3.19,1.59,61.9,0.812,6,1,9.5,4.3,3.73,7,0,Low,4.4,0,15.4,61.9,0.9,Low
EMP10563,28,Male,Master,Engineering,Mid,5,15.14,38.1,3,4,-3.4,0.912,15,2.84,1.59,52.5,0.67,2,3,7.4,2.78,2.86,11,1,High,7.8,4,15.2,67.7,0.0,Low
EMP10564,55,Male,Master,Support,Mid,29,27.35,43.6,2,7,14.5,0.681,17,4.97,0.76,76.9,0.782,6,0,7.3,3.23,3.57,10,0,High,6.6,0,17.6,97.8,2.5,High
EMP10565,30,Female,Master,Marketing,Junior,8,14.71,7.6,2,5,4.5,0.756,5,3.42,0.44,41.9,0.688,2,1,7.8,3.61,3.48,4,2,High,2.0,1,14.1,82.5,3.7,Low
EMP10566,29,Female,Bachelor,Support,Senior,4,10.74,34.6,2,10,-0.0,0.754,15,3.45,1.28,67.6,0.48,2,3,7.2,3.72,3.63,6,0,Low,7.2,4,12.6,78.7,5.5,Low
EMP10567,30,Female,Bachelor,Sales,Mid,6,13.6,32.5,1,7,8.6,0.879,8,3.48,1.7,41.3,0.706,2,1,8.6,3.64,2.84,10,0,Medium,3.9,2,5.9,78.5,3.0,Low
EMP10568,46,Female,Bachelor,Support,Junior,20,17.1,56.5,2,6,12.1,0.642,14,3.64,1.89,64.1,0.725,4,0,9.6,3.74,3.5,8,0,High,2.5,0,40.8,53.9,3.6,Low
EMP10569,43,Male,Bachelor,HR,Senior,20,17.31,4.8,1,6,3.2,0.823,9,4.0,0.0,41.8,0.886,3,2,5.6,3.39,1.65,11,0,Low,4.9,0,26.1,79.1,3.9,Low
EMP10570,58,Male,Bachelor,Marketing,Mid,33,22.58,31.1,6,7,3.6,0.736,8,3.37,0.22,56.2,0.684,6,3,7.9,4.57,3.49,4,0,Medium,4.1,0,30.9,64.4,3.1,Medium
EMP10571,37,Female,Bachelor,Engineering,Mid,16,18.6,29.3,4,7,5.0,0.87,14,4.5,2.82,50.1,0.71,3,2,6.8,3.2,3.79,9,0,High,7.9,1,28.7,67.9,1.8,Low
EMP10572,32,Male,Bachelor,HR,Junior,7,5.44,55.3,1,2,-0.4,0.85,12,4.12,1.63,47.5,0.707,2,4,9.2,4.25,3.15,9,0,Low,5.2,1,13.2,67.1,6.9,Low
EMP10573,22,Female,Bachelor,Sales,Mid,1,9.08,37.2,1,5,1.2,0.971,20,3.57,1.8,63.1,0.529,12,1,9.8,4.21,3.51,4,1,Medium,5.0,1,14.2,85.0,1.2,Low
EMP10574,21,Female,Bachelor,HR,Junior,0,10.26,70.3,2,5,11.1,0.767,13,3.23,0.6,11.7,0.952,2,1,7.9,3.23,3.81,7,1,High,6.5,1,16.0,98.4,3.7,Low
EMP10575,35,Female,Bachelor,HR,Junior,13,8.6,49.9,3,4,3.5,0.711,10,4.46,1.8,25.3,0.556,5,1,7.3,3.58,4.41,5,0,Medium,6.9,1,12.4,57.2,1.6,Low
EMP10576,57,Male,Master,Support,Mid,31,26.76,30.6,2,5,0.6,0.865,17,3.59,1.46,82.7,0.747,2,2,6.2,3.8,4.44,8,2,High,6.2,2,24.8,87.0,3.2,High
EMP10577,41,Male,Bachelor,Engineering,Junior,16,13.77,42.3,1,9,2.2,0.699,8,2.83,1.24,68.2,0.626,9,1,10.4,4.81,3.91,2,0,Medium,7.6,5,7.9,68.8,3.7,Medium
EMP10578,55,Male,Bachelor,Marketing,Junior,34,24.59,31.6,1,4,8.3,0.774,15,4.41,0.48,49.1,0.716,5,2,9.7,3.58,3.68,7,0,High,5.8,4,5.3,82.9,2.6,Medium
EMP10579,24,Male,Master,Engineering,Senior,0,9.79,53.5,5,9,-3.9,0.815,9,3.19,1.02,86.4,0.864,3,2,5.7,5.0,3.95,8,0,Medium,4.9,1,3.0,76.1,0.8,High
EMP10580,24,Female,Master,Marketing,Mid,2,10.13,14.0,3,4,5.0,0.743,11,4.31,3.57,50.9,0.844,6,2,8.9,4.26,4.96,11,0,Low,7.2,2,12.8,62.4,2.4,Low
EMP10581,53,Male,Bachelor,Marketing,Lead,29,27.16,23.2,1,6,13.8,0.939,17,1.94,1.49,52.2,0.751,3,3,6.8,4.01,4.05,4,0,Medium,4.3,3,11.3,62.1,5.0,Low
EMP10582,25,Male,Bachelor,Sales,Lead,4,19.22,46.2,3,4,12.1,0.653,14,3.44,2.51,47.8,0.386,4,1,7.5,4.33,3.88,6,0,High,4.6,1,9.8,68.4,0.3,Low
EMP10583,23,Male,Diploma,Marketing,Mid,2,5.56,60.1,5,8,6.3,0.856,15,4.51,1.62,106.9,0.895,2,6,6.6,2.77,4.45,7,1,Low,8.3,1,16.8,77.0,5.9,High
EMP10584,36,Male,Diploma,Support,Lead,14,15.56,0.0,4,5,9.3,0.85,13,3.7,1.52,70.2,0.885,3,4,5.7,4.5,3.73,8,0,Low,8.1,4,4.3,79.1,3.2,Medium
EMP10585,57,Female,Master,Marketing,Senior,33,26.06,62.7,1,9,9.2,0.41,10,4.12,1.23,69.3,0.796,3,1,8.0,3.01,3.1,13,1,Medium,4.5,5,23.4,100.0,4.3,High
EMP10586,47,Male,PhD,HR,Mid,23,19.74,35.5,1,7,3.5,0.789,8,3.07,3.01,75.3,0.715,4,2,10.4,4.32,4.02,11,0,Medium,3.5,2,5.0,79.9,1.1,High
EMP10587,24,Other,Diploma,Sales,Senior,0,11.31,4.1,0,7,7.7,0.88,8,3.94,2.14,24.2,0.753,3,2,7.0,3.44,3.82,10,0,High,7.7,1,4.3,52.2,2.7,Low
EMP10588,53,Male,Master,Marketing,Junior,32,25.5,0.0,5,8,11.2,0.947,5,3.7,1.09,51.9,0.721,3,1,9.2,3.32,3.55,5,0,High,6.3,1,9.6,90.6,1.8,Medium
EMP10589,53,Female,Diploma,Engineering,Senior,28,21.35,10.5,4,5,-1.1,0.956,10,3.87,1.45,75.0,0.752,5,1,9.4,4.86,4.08,8,0,Low,5.2,0,14.6,80.7,3.5,High
EMP10590,52,Male,Bachelor,Marketing,Mid,31,22.58,37.6,2,10,6.3,0.677,12,5.0,2.77,64.9,0.937,2,3,9.0,3.74,2.43,11,0,Low,3.8,4,24.6,69.3,1.0,Medium
EMP10591,56,Male,Master,HR,Junior,34,23.03,36.8,0,7,5.4,0.728,12,4.61,0.0,113.5,0.743,5,2,10.5,2.88,3.32,4,0,Medium,5.2,1,15.3,55.1,1.9,High
EMP10592,30,Female,Bachelor,Marketing,Junior,8,6.78,49.4,1,6,4.4,0.831,13,4.25,2.08,53.2,0.784,4,2,9.2,4.38,3.08,3,1,Low,4.5,0,0.0,67.6,6.7,Low
EMP10593,59,Other,Diploma,Engineering,Lead,35,24.6,28.1,3,5,4.1,0.801,12,4.26,2.28,85.8,0.858,7,5,10.3,3.07,3.16,10,1,Low,3.0,1,20.9,89.3,4.2,High
EMP10594,33,Female,Bachelor,Engineering,Mid,9,12.21,18.1,1,7,4.9,0.914,10,3.06,1.13,82.7,0.66,2,2,6.7,4.62,3.59,8,0,Low,4.8,0,20.7,79.2,3.7,Medium
EMP10595,52,Male,PhD,Support,Junior,26,20.13,30.6,2,7,5.3,0.83,9,3.37,1.94,68.1,0.618,2,2,9.0,3.79,3.06,10,1,Low,5.1,1,10.2,92.1,3.7,High
EMP10596,43,Male,Bachelor,Support,Junior,18,16.57,38.6,5,5,8.5,0.725,6,2.63,2.25,72.1,0.737,5,2,9.9,3.04,4.87,9,0,Medium,3.7,1,17.7,91.3,5.6,High
EMP10597,51,Female,Bachelor,Support,Mid,25,19.57,42.2,4,3,5.9,0.745,12,2.81,0.69,58.6,0.76,1,1,7.2,4.29,4.02,8,0,Low,6.5,1,30.3,74.8,2.8,Medium
EMP10598,45,Male,Bachelor,Support,Senior,21,22.69,23.8,2,8,3.3,0.868,9,3.08,2.56,21.6,0.917,3,1,4.0,4.11,3.14,6,1,Medium,7.3,1,7.4,24.5,4.7,Low
EMP10599,46,Female,Bachelor,Sales,Senior,25,22.56,54.2,3,4,0.6,0.975,11,3.68,2.07,72.7,0.753,4,1,6.6,2.53,2.48,9,0,Medium,6.6,3,25.6,58.2,0.0,High
EMP10600,45,Female,Bachelor,Engineering,Mid,22,17.02,26.8,4,3,2.1,0.87,15,2.84,1.66,74.4,0.812,3,3,7.2,3.76,3.29,7,0,Low,3.9,2,28.7,48.6,2.8,Medium
EMP10601,51,Female,Master,Engineering,Junior,26,21.09,22.3,2,7,5.0,0.547,12,3.67,1.89,77.9,0.891,7,0,8.8,3.98,3.47,7,0,Medium,6.2,0,17.8,93.0,2.4,Medium
EMP10602,49,Female,Master,Sales,Junior,28,18.67,28.2,1,4,1.2,0.91,13,3.59,2.44,66.4,0.758,4,4,7.4,3.94,3.26,4,0,Low,4.7,2,3.7,79.5,2.1,High
EMP10603,26,Female,Master,Engineering,Mid,5,13.85,57.3,2,5,7.8,0.457,9,2.91,3.88,86.3,0.902,4,1,8.1,3.69,5.0,6,0,Medium,1.8,0,29.1,68.5,4.3,Medium
EMP10604,53,Male,Master,Support,Senior,27,21.04,35.6,3,7,5.7,0.802,18,4.77,2.35,45.9,0.947,3,1,7.4,4.25,2.54,8,0,Low,6.0,1,25.2,63.9,2.8,Medium
EMP10605,41,Male,Bachelor,Engineering,Senior,20,25.3,25.5,1,8,8.6,0.819,10,2.77,2.53,97.3,0.673,3,3,7.9,4.14,3.74,10,1,High,4.8,1,21.5,88.0,2.7,Medium
EMP10606,33,Female,Bachelor,Engineering,Mid,7,14.6,54.7,3,4,1.4,0.867,12,4.48,1.97,43.3,0.785,3,2,8.0,3.82,3.61,9,0,High,10.2,1,15.5,58.2,1.6,Medium
EMP10607,41,Male,Bachelor,Engineering,Mid,16,18.07,76.6,1,8,0.7,0.842,15,2.12,3.51,62.6,0.395,3,3,7.3,3.66,3.53,5,2,Medium,7.7,2,27.6,52.3,2.3,Medium
EMP10608,58,Male,Bachelor,Engineering,Mid,34,27.37,41.8,2,4,8.5,0.979,8,3.6,0.48,80.0,0.734,1,1,9.1,3.89,2.34,8,1,High,6.1,3,7.5,51.1,0.0,High
EMP10609,54,Male,PhD,Engineering,Mid,30,23.7,60.2,4,3,4.5,0.769,10,2.86,0.24,53.7,0.769,6,1,9.8,3.44,3.67,3,0,Medium,5.0,2,24.6,73.3,2.4,Medium
EMP10610,53,Female,Master,Finance,Mid,32,19.21,56.6,1,5,3.2,0.745,9,3.24,1.94,81.5,0.5,4,2,6.7,3.19,3.83,11,0,Low,4.9,1,12.8,59.5,0.5,High
EMP10611,39,Female,PhD,HR,Senior,16,17.37,27.1,5,7,6.8,0.903,11,4.97,2.39,57.5,0.638,4,2,8.4,3.13,4.2,10,0,Low,2.3,1,0.0,86.6,5.8,High
EMP10612,51,Female,Bachelor,Finance,Mid,26,19.03,38.5,0,6,6.6,0.735,9,3.46,0.0,67.6,0.516,3,0,6.4,3.74,4.04,5,1,Medium,0.7,2,6.0,71.4,4.3,Medium
EMP10613,36,Male,Bachelor,Support,Lead,10,15.82,14.9,4,7,-1.0,0.622,11,2.93,1.8,61.0,0.662,8,3,6.0,3.29,4.55,7,0,Medium,2.6,0,20.0,50.5,4.6,Low
EMP10614,47,Male,Bachelor,Finance,Mid,24,23.76,34.3,2,6,9.5,0.89,16,4.04,1.64,52.3,0.918,6,3,9.3,3.7,2.27,11,0,High,4.4,2,18.2,67.8,0.6,Low
EMP10615,45,Female,Diploma,Finance,Junior,19,14.77,26.7,2,15,2.4,0.865,11,3.45,2.47,114.5,0.889,3,0,10.5,4.6,3.54,8,0,High,0.0,1,20.4,56.7,4.5,High
EMP10616,30,Male,Bachelor,HR,Junior,5,10.8,30.7,2,5,10.8,0.684,9,3.81,2.19,46.5,0.929,1,2,7.7,3.68,5.0,6,0,Medium,3.3,1,12.3,69.4,1.8,Low
EMP10617,31,Female,Bachelor,Engineering,Mid,10,17.48,24.5,0,5,-1.3,0.89,13,3.06,0.17,14.7,0.834,4,2,10.3,3.88,4.44,7,0,Medium,4.0,1,18.1,87.6,3.5,Low
EMP10618,23,Female,Diploma,HR,Mid,0,4.78,32.8,1,9,5.3,0.778,14,3.09,0.83,47.3,0.848,3,2,7.3,3.66,2.68,9,0,Low,4.0,3,22.3,68.8,2.7,Low
EMP10619,26,Male,PhD,Support,Mid,2,11.21,47.6,3,10,3.3,0.75,12,3.15,1.07,67.9,0.803,2,0,7.8,4.58,3.76,4,0,Low,3.0,0,39.6,61.1,0.5,Low
EMP10620,37,Male,Bachelor,Finance,Senior,13,12.45,35.8,0,7,-3.9,0.942,11,4.26,2.47,56.7,0.506,6,0,10.1,4.79,2.97,7,0,Low,3.7,3,12.1,77.7,1.1,Medium
EMP10621,39,Male,Bachelor,Engineering,Junior,14,13.6,4.4,2,2,6.6,0.799,13,3.54,2.14,87.4,0.934,3,2,7.0,3.52,3.4,9,0,Medium,8.3,2,26.2,64.7,4.2,Low
EMP10622,27,Female,Master,Sales,Senior,1,10.78,24.6,2,6,-3.7,0.746,6,2.97,1.24,86.6,0.591,4,3,9.2,4.24,5.0,9,0,Low,6.0,2,22.5,79.1,4.1,Low
EMP10623,37,Female,Diploma,Support,Senior,13,23.46,10.7,1,3,2.8,0.664,12,3.81,1.93,58.0,0.827,1,2,7.7,5.0,4.37,8,0,High,3.3,3,17.2,75.9,0.5,Medium
EMP10624,44,Male,Master,Finance,Mid,22,22.64,42.4,3,8,8.4,0.781,9,3.76,0.85,28.0,0.873,4,2,7.2,3.1,2.64,7,0,High,4.3,1,3.0,55.2,5.0,Low
EMP10625,30,Female,Master,Sales,Mid,4,10.29,47.1,2,6,1.9,0.823,13,4.1,3.64,36.8,0.821,7,4,7.5,4.39,3.16,7,0,Low,4.4,3,29.9,51.3,2.3,Low
EMP10626,34,Male,Diploma,Support,Junior,8,8.82,42.6,2,5,0.4,0.927,12,3.36,2.32,64.3,0.861,1,2,5.5,2.76,3.7,13,0,Medium,2.8,1,18.5,65.4,0.7,Medium
EMP10627,35,Male,Master,Finance,Mid,10,14.24,23.8,3,7,7.2,0.714,14,3.65,2.51,30.6,0.603,4,3,9.6,3.82,3.51,11,1,Medium,2.8,2,10.1,77.1,2.0,Low
EMP10628,40,Female,Bachelor,Finance,Senior,16,18.19,42.4,4,9,3.0,0.8,16,4.0,3.04,56.9,0.768,6,0,8.4,3.72,3.92,8,0,Medium,6.7,1,7.2,96.9,0.6,High
EMP10629,35,Male,Master,Engineering,Lead,14,19.82,29.5,1,8,2.4,0.911,8,2.99,2.71,96.3,0.446,4,3,7.9,2.78,3.16,4,1,Medium,3.6,1,18.6,53.9,1.7,Low
EMP10630,49,Male,Master,Engineering,Mid,26,21.05,17.5,0,7,9.1,0.695,13,4.32,1.83,72.5,0.589,4,3,7.3,4.45,3.44,11,1,Medium,2.1,0,6.6,55.8,2.1,Medium
